commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN 480 LB BALES","YIELD, MEASURED IN LB / ACRE"
COTTON,YEAR,2018,01,ALABAMA,097,MOBILE,50,COASTAL PLAINS & GULF COAST,TOTAL,SURVEY,COUNTY,12500.0,690.0
COTTON,YEAR,2018,01,ALABAMA,099,MONROE,50,COASTAL PLAINS & GULF COAST,TOTAL,SURVEY,COUNTY,36600.0,883.0
COTTON,YEAR,2018,01,ALABAMA,101,MONTGOMERY,40,BLACK BELT,TOTAL,SURVEY,COUNTY,9500.0,822.0
COTTON,YEAR,2018,01,ALABAMA,105,PERRY,40,BLACK BELT,TOTAL,SURVEY,COUNTY,9500.0,931.0
COTTON,YEAR,2018,01,ALABAMA,109,PIKE,60,WIREGRASS,TOTAL,SURVEY,COUNTY,11400.0,771.0
COTTON,YEAR,2018,01,ALABAMA,117,SHELBY,30,UPPER PLAINS & PIEDMONT,TOTAL,SURVEY,COUNTY,11000.0,996.0
COTTON,YEAR,2018,01,ALABAMA,121,TALLADEGA,30,UPPER PLAINS & PIEDMONT,TOTAL,SURVEY,COUNTY,20900.0,1109.0
COTTON,YEAR,2018,01,ALABAMA,125,TUSCALOOSA,30,UPPER PLAINS & PIEDMONT,TOTAL,SURVEY,COUNTY,6600.0,1112.0
COTTON,YEAR,2018,04,ARIZONA,009,GRAHAM,80,SOUTHERN,TOTAL,SURVEY,COUNTY,26000.0,1342.0
COTTON,YEAR,2018,04,ARIZONA,012,LAPAZ,80,SOUTHERN,TOTAL,SURVEY,COUNTY,37000.0,1544.0
COTTON,YEAR,2018,04,ARIZONA,013,MARICOPA,80,SOUTHERN,TOTAL,SURVEY,COUNTY,68000.0,1470.0
COTTON,YEAR,2018,04,ARIZONA,021,PINAL,80,SOUTHERN,TOTAL,SURVEY,COUNTY,222600.0,1242.0
COTTON,YEAR,2018,04,ARIZONA,027,YUMA,80,SOUTHERN,TOTAL,SURVEY,COUNTY,33000.0,1509.0
COTTON,YEAR,2018,05,ARKANSAS,003,ASHLEY,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,45200.0,1043.0
COTTON,YEAR,2018,05,ARKANSAS,017,CHICOT,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,32700.0,1000.0
COTTON,YEAR,2018,05,ARKANSAS,021,CLAY,30,NORTHEAST,TOTAL,SURVEY,COUNTY,87600.0,1251.0
COTTON,YEAR,2018,05,ARKANSAS,031,CRAIGHEAD,30,NORTHEAST,TOTAL,SURVEY,COUNTY,182100.0,1235.0
COTTON,YEAR,2018,05,ARKANSAS,035,CRITTENDEN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,55800.0,1196.0
COTTON,YEAR,2018,05,ARKANSAS,041,DESHA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,44900.0,1111.0
COTTON,YEAR,2018,05,ARKANSAS,043,DREW,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,18200.0,1079.0
COTTON,YEAR,2018,05,ARKANSAS,069,JEFFERSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,16700.0,1002.0
COTTON,YEAR,2018,05,ARKANSAS,077,LEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,98000.0,1067.0
COTTON,YEAR,2018,05,ARKANSAS,079,LINCOLN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,43200.0,1063.0
COTTON,YEAR,2018,05,ARKANSAS,093,MISSISSIPPI,30,NORTHEAST,TOTAL,SURVEY,COUNTY,254000.0,1192.0
COTTON,YEAR,2018,05,ARKANSAS,107,PHILLIPS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,64800.0,1030.0
COTTON,YEAR,2018,05,ARKANSAS,111,POINSETT,30,NORTHEAST,TOTAL,SURVEY,COUNTY,51200.0,1148.0
COTTON,YEAR,2018,05,ARKANSAS,123,SAINT FRANCIS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,58200.0,1020.0
COTTON,YEAR,2018,06,CALIFORNIA,031,KINGS,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,30800.0,1895.0
COTTON,YEAR,2018,06,CALIFORNIA,047,MERCED,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,38200.0,1834.0
COTTON,YEAR,2018,06,CALIFORNIA,107,TULARE,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,41500.0,1795.0
COTTON,YEAR,2018,12,FLORIDA,033,ESCAMBIA,10,NORTHWEST,TOTAL,SURVEY,COUNTY,22900.0,785.0
COTTON,YEAR,2018,12,FLORIDA,063,JACKSON,10,NORTHWEST,TOTAL,SURVEY,COUNTY,18400.0,299.0
COTTON,YEAR,2018,12,FLORIDA,113,SANTA ROSA,10,NORTHWEST,TOTAL,SURVEY,COUNTY,33700.0,752.0
COTTON,YEAR,2018,13,GEORGIA,001,APPLING,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,47500.0,792.0
COTTON,YEAR,2018,13,GEORGIA,003,ATKINSON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,33500.0,744.0
COTTON,YEAR,2018,13,GEORGIA,007,BAKER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,15100.0,594.0
COTTON,YEAR,2018,13,GEORGIA,015,BARTOW,10,NORTHWEST,TOTAL,SURVEY,COUNTY,5500.0,1257.0
COTTON,YEAR,2018,13,GEORGIA,017,BEN HILL,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,20700.0,658.0
COTTON,YEAR,2018,13,GEORGIA,019,BERRIEN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,51300.0,843.0
COTTON,YEAR,2018,13,GEORGIA,023,BLECKLEY,50,CENTRAL,TOTAL,SURVEY,COUNTY,18500.0,683.0
COTTON,YEAR,2018,13,GEORGIA,027,BROOKS,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,86500.0,991.0
COTTON,YEAR,2018,13,GEORGIA,031,BULLOCH,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,80100.0,827.0
COTTON,YEAR,2018,13,GEORGIA,033,BURKE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,50000.0,692.0
COTTON,YEAR,2018,13,GEORGIA,037,CALHOUN,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,17000.0,609.0
COTTON,YEAR,2018,13,GEORGIA,043,CANDLER,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,18600.0,671.0
COTTON,YEAR,2018,13,GEORGIA,061,CLAY,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,8900.0,602.0
COTTON,YEAR,2018,13,GEORGIA,069,COFFEE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,67900.0,797.0
COTTON,YEAR,2018,13,GEORGIA,071,COLQUITT,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,97200.0,875.0
COTTON,YEAR,2018,13,GEORGIA,075,COOK,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,34200.0,785.0
COTTON,YEAR,2018,13,GEORGIA,081,CRISP,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,46200.0,614.0
COTTON,YEAR,2018,13,GEORGIA,087,DECATUR,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,21000.0,710.0
COTTON,YEAR,2018,13,GEORGIA,091,DODGE,50,CENTRAL,TOTAL,SURVEY,COUNTY,25800.0,704.0
COTTON,YEAR,2018,13,GEORGIA,093,DOOLY,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,109700.0,832.0
COTTON,YEAR,2018,13,GEORGIA,099,EARLY,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,25400.0,564.0
COTTON,YEAR,2018,13,GEORGIA,107,EMANUEL,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,23700.0,602.0
COTTON,YEAR,2018,13,GEORGIA,131,GRADY,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,25900.0,625.0
COTTON,YEAR,2018,13,GEORGIA,155,IRWIN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,58200.0,787.0
COTTON,YEAR,2018,13,GEORGIA,161,JEFF DAVIS,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,25500.0,618.0
COTTON,YEAR,2018,13,GEORGIA,163,JEFFERSON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,26700.0,749.0
COTTON,YEAR,2018,13,GEORGIA,165,JENKINS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,32500.0,784.0
COTTON,YEAR,2018,13,GEORGIA,173,LANIER,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,13100.0,753.0
COTTON,YEAR,2018,13,GEORGIA,175,LAURENS,50,CENTRAL,TOTAL,SURVEY,COUNTY,10600.0,559.0
COTTON,YEAR,2018,13,GEORGIA,185,LOWNDES,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,18700.0,916.0
COTTON,YEAR,2018,13,GEORGIA,193,MACON,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,26600.0,863.0
COTTON,YEAR,2018,13,GEORGIA,201,MILLER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,12000.0,484.0
COTTON,YEAR,2018,13,GEORGIA,205,MITCHELL,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,50800.0,509.0
COTTON,YEAR,2018,13,GEORGIA,209,MONTGOMERY,50,CENTRAL,TOTAL,SURVEY,COUNTY,6100.0,681.0
COTTON,YEAR,2018,13,GEORGIA,229,PIERCE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,21900.0,665.0
COTTON,YEAR,2018,13,GEORGIA,235,PULASKI,50,CENTRAL,TOTAL,SURVEY,COUNTY,42400.0,754.0
COTTON,YEAR,2018,13,GEORGIA,243,RANDOLPH,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,13900.0,590.0
COTTON,YEAR,2018,13,GEORGIA,251,SCREVEN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,48400.0,710.0
COTTON,YEAR,2018,13,GEORGIA,253,SEMINOLE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,13400.0,536.0
COTTON,YEAR,2018,13,GEORGIA,261,SUMTER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,34300.0,580.0
COTTON,YEAR,2018,13,GEORGIA,267,TATTNALL,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,20700.0,795.0
COTTON,YEAR,2018,13,GEORGIA,273,TERRELL,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,43500.0,705.0
COTTON,YEAR,2018,13,GEORGIA,275,THOMAS,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,59900.0,930.0
COTTON,YEAR,2018,13,GEORGIA,277,TIFT,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,42100.0,860.0
COTTON,YEAR,2018,13,GEORGIA,279,TOOMBS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,13100.0,699.0
COTTON,YEAR,2018,13,GEORGIA,287,TURNER,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,39000.0,693.0
COTTON,YEAR,2018,13,GEORGIA,289,TWIGGS,50,CENTRAL,TOTAL,SURVEY,COUNTY,6400.0,602.0
COTTON,YEAR,2018,13,GEORGIA,299,WARE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,7600.0,629.0
COTTON,YEAR,2018,13,GEORGIA,303,WASHINGTON,50,CENTRAL,TOTAL,SURVEY,COUNTY,4500.0,568.0
COTTON,YEAR,2018,13,GEORGIA,305,WAYNE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,19600.0,747.0
COTTON,YEAR,2018,13,GEORGIA,307,WEBSTER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,12400.0,620.0
COTTON,YEAR,2018,13,GEORGIA,315,WILCOX,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,41600.0,783.0
COTTON,YEAR,2018,13,GEORGIA,321,WORTH,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,89500.0,747.0
COTTON,YEAR,2018,20,KANSAS,077,HARPER,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,22100.0,973.0
COTTON,YEAR,2018,20,KANSAS,095,KINGMAN,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,16200.0,1067.0
COTTON,YEAR,2018,20,KANSAS,151,PRATT,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,61900.0,1084.0
COTTON,YEAR,2018,20,KANSAS,191,SUMNER,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,70300.0,1099.0
COTTON,YEAR,2018,22,LOUISIANA,025,CATAHOULA,50,CENTRAL,TOTAL,SURVEY,COUNTY,38600.0,960.0
COTTON,YEAR,2018,22,LOUISIANA,029,CONCORDIA,50,CENTRAL,TOTAL,SURVEY,COUNTY,19900.0,985.0
COTTON,YEAR,2018,22,LOUISIANA,035,EAST CARROLL,30,NORTHEAST,TOTAL,SURVEY,COUNTY,22300.0,1151.0
COTTON,YEAR,2018,22,LOUISIANA,041,FRANKLIN,30,NORTHEAST,TOTAL,SURVEY,COUNTY,28800.0,1097.0
COTTON,YEAR,2018,22,LOUISIANA,065,MADISON,30,NORTHEAST,TOTAL,SURVEY,COUNTY,52100.0,1303.0
COTTON,YEAR,2018,22,LOUISIANA,069,NATCHITOCHES,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,11000.0,880.0
COTTON,YEAR,2018,22,LOUISIANA,079,RAPIDES,50,CENTRAL,TOTAL,SURVEY,COUNTY,11000.0,714.0
COTTON,YEAR,2018,22,LOUISIANA,083,RICHLAND,30,NORTHEAST,TOTAL,SURVEY,COUNTY,55900.0,1220.0
COTTON,YEAR,2018,22,LOUISIANA,107,TENSAS,30,NORTHEAST,TOTAL,SURVEY,COUNTY,80100.0,1121.0
COTTON,YEAR,2018,28,MISSISSIPPI,007,ATTALA,50,CENTRAL,TOTAL,SURVEY,COUNTY,7950.0,931.0
COTTON,YEAR,2018,28,MISSISSIPPI,011,BOLIVAR,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,36600.0,1273.0
COTTON,YEAR,2018,28,MISSISSIPPI,013,CALHOUN,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,27400.0,920.0
COTTON,YEAR,2018,28,MISSISSIPPI,015,CARROLL,50,CENTRAL,TOTAL,SURVEY,COUNTY,26000.0,1006.0
COTTON,YEAR,2018,28,MISSISSIPPI,017,CHICKASAW,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,7700.0,880.0
COTTON,YEAR,2018,28,MISSISSIPPI,027,COAHOMA,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,228800.0,1271.0
COTTON,YEAR,2018,28,MISSISSIPPI,049,HINDS,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,8500.0,949.0
COTTON,YEAR,2018,28,MISSISSIPPI,051,HOLMES,50,CENTRAL,TOTAL,SURVEY,COUNTY,74200.0,1124.0
COTTON,YEAR,2018,28,MISSISSIPPI,053,HUMPHREYS,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,62600.0,1183.0
COTTON,YEAR,2018,28,MISSISSIPPI,055,ISSAQUENA,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,23400.0,1101.0
COTTON,YEAR,2018,28,MISSISSIPPI,071,LAFAYETTE,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,10300.0,951.0
COTTON,YEAR,2018,28,MISSISSIPPI,083,LEFLORE,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,78400.0,1107.0
COTTON,YEAR,2018,28,MISSISSIPPI,087,LOWNDES,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,32200.0,1059.0
COTTON,YEAR,2018,28,MISSISSIPPI,089,MADISON,50,CENTRAL,TOTAL,SURVEY,COUNTY,21500.0,956.0
COTTON,YEAR,2018,28,MISSISSIPPI,093,MARSHALL,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,8500.0,1020.0
COTTON,YEAR,2018,28,MISSISSIPPI,097,MONTGOMERY,50,CENTRAL,TOTAL,SURVEY,COUNTY,17700.0,944.0
COTTON,YEAR,2018,28,MISSISSIPPI,103,NOXUBEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,73800.0,1256.0
COTTON,YEAR,2018,28,MISSISSIPPI,107,PANOLA,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,62500.0,1010.0
COTTON,YEAR,2018,28,MISSISSIPPI,115,PONTOTOC,30,NORTHEAST,TOTAL,SURVEY,COUNTY,9700.0,991.0
COTTON,YEAR,2018,28,MISSISSIPPI,119,QUITMAN,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,73400.0,1159.0
COTTON,YEAR,2018,28,MISSISSIPPI,125,SHARKEY,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,24000.0,1164.0
COTTON,YEAR,2018,28,MISSISSIPPI,133,SUNFLOWER,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,23600.0,1180.0
COTTON,YEAR,2018,28,MISSISSIPPI,135,TALLAHATCHIE,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,87400.0,1238.0
COTTON,YEAR,2018,28,MISSISSIPPI,143,TUNICA,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,112100.0,1376.0
COTTON,YEAR,2018,28,MISSISSIPPI,149,WARREN,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,15100.0,1169.0
COTTON,YEAR,2018,28,MISSISSIPPI,151,WASHINGTON,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,30200.0,1239.0
COTTON,YEAR,2018,28,MISSISSIPPI,155,WEBSTER,50,CENTRAL,TOTAL,SURVEY,COUNTY,17750.0,926.0
COTTON,YEAR,2018,28,MISSISSIPPI,161,YALOBUSHA,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,10900.0,1026.0
COTTON,YEAR,2018,28,MISSISSIPPI,163,YAZOO,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,76700.0,1215.0
COTTON,YEAR,2018,35,NEW MEXICO,013,DONA ANA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,16800.0,1792.0
COTTON,YEAR,2018,35,NEW MEXICO,015,EDDY,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,13000.0,1328.0
COTTON,YEAR,2018,35,NEW MEXICO,025,LEA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,33800.0,803.0
COTTON,YEAR,2018,35,NEW MEXICO,041,ROOSEVELT,30,NORTHEAST,TOTAL,SURVEY,COUNTY,10500.0,775.0
COTTON,YEAR,2018,37,NORTH CAROLINA,013,BEAUFORT,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,18700.0,831.0
COTTON,YEAR,2018,37,NORTH CAROLINA,015,BERTIE,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,47100.0,873.0
COTTON,YEAR,2018,37,NORTH CAROLINA,041,CHOWAN,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,18900.0,872.0
COTTON,YEAR,2018,37,NORTH CAROLINA,047,COLUMBUS,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,3200.0,427.0
COTTON,YEAR,2018,37,NORTH CAROLINA,049,CRAVEN,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,6500.0,678.0
COTTON,YEAR,2018,37,NORTH CAROLINA,061,DUPLIN,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,9100.0,818.0
COTTON,YEAR,2018,37,NORTH CAROLINA,065,EDGECOMBE,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,45000.0,831.0
COTTON,YEAR,2018,37,NORTH CAROLINA,073,GATES,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,28200.0,995.0
COTTON,YEAR,2018,37,NORTH CAROLINA,079,GREENE,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,11200.0,757.0
COTTON,YEAR,2018,37,NORTH CAROLINA,083,HALIFAX,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,85100.0,904.0
COTTON,YEAR,2018,37,NORTH CAROLINA,085,HARNETT,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,6300.0,478.0
COTTON,YEAR,2018,37,NORTH CAROLINA,091,HERTFORD,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,30000.0,966.0
COTTON,YEAR,2018,37,NORTH CAROLINA,101,JOHNSTON,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,7200.0,691.0
COTTON,YEAR,2018,37,NORTH CAROLINA,103,JONES,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,11600.0,484.0
COTTON,YEAR,2018,37,NORTH CAROLINA,107,LENOIR,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,13300.0,665.0
COTTON,YEAR,2018,37,NORTH CAROLINA,117,MARTIN,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,52300.0,812.0
COTTON,YEAR,2018,37,NORTH CAROLINA,127,NASH,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,15900.0,795.0
COTTON,YEAR,2018,37,NORTH CAROLINA,131,NORTHAMPTON,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,75600.0,892.0
COTTON,YEAR,2018,37,NORTH CAROLINA,143,PERQUIMANS,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,18000.0,982.0
COTTON,YEAR,2018,37,NORTH CAROLINA,147,PITT,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,22500.0,750.0
COTTON,YEAR,2018,37,NORTH CAROLINA,155,ROBESON,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,15300.0,699.0
COTTON,YEAR,2018,37,NORTH CAROLINA,163,SAMPSON,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,23700.0,739.0
COTTON,YEAR,2018,37,NORTH CAROLINA,167,STANLY,60,SOUTHERN PIEDMONT,TOTAL,SURVEY,COUNTY,21300.0,993.0
COTTON,YEAR,2018,37,NORTH CAROLINA,187,WASHINGTON,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,19000.0,877.0
COTTON,YEAR,2018,37,NORTH CAROLINA,191,WAYNE,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,10400.0,713.0
COTTON,YEAR,2018,37,NORTH CAROLINA,195,WILSON,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,13900.0,834.0
COTTON,YEAR,2018,40,OKLAHOMA,009,BECKHAM,20,WEST CENTRAL,TOTAL,SURVEY,COUNTY,28000.0,726.0
COTTON,YEAR,2018,40,OKLAHOMA,015,CADDO,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,59200.0,719.0
COTTON,YEAR,2018,40,OKLAHOMA,031,COMANCHE,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,9800.0,362.0
COTTON,YEAR,2018,40,OKLAHOMA,033,COTTON,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,9900.0,410.0
COTTON,YEAR,2018,40,OKLAHOMA,039,CUSTER,20,WEST CENTRAL,TOTAL,SURVEY,COUNTY,24000.0,531.0
COTTON,YEAR,2018,40,OKLAHOMA,051,GRADY,50,CENTRAL,TOTAL,SURVEY,COUNTY,7300.0,715.0
COTTON,YEAR,2018,40,OKLAHOMA,055,GREER,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,38000.0,529.0
COTTON,YEAR,2018,40,OKLAHOMA,057,HARMON,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,54300.0,830.0
COTTON,YEAR,2018,40,OKLAHOMA,065,JACKSON,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,181600.0,876.0
COTTON,YEAR,2018,40,OKLAHOMA,071,KAY,40,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,14100.0,633.0
COTTON,YEAR,2018,40,OKLAHOMA,075,KIOWA,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,55600.0,390.0
COTTON,YEAR,2018,40,OKLAHOMA,129,ROGER MILLS,20,WEST CENTRAL,TOTAL,SURVEY,COUNTY,8100.0,884.0
