commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE"
WHEAT,YEAR,2018,05,ARKANSAS,021,CLAY,30,NORTHEAST,TOTAL,SURVEY,COUNTY,174000.0,51.2
WHEAT,YEAR,2018,05,ARKANSAS,031,CRAIGHEAD,30,NORTHEAST,TOTAL,SURVEY,COUNTY,198000.0,58.2
WHEAT,YEAR,2018,05,ARKANSAS,041,DESHA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,101000.0,50.5
WHEAT,YEAR,2018,05,ARKANSAS,067,JACKSON,30,NORTHEAST,TOTAL,SURVEY,COUNTY,404000.0,56.1
WHEAT,YEAR,2018,05,ARKANSAS,069,JEFFERSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,216000.0,58.4
WHEAT,YEAR,2018,05,ARKANSAS,075,LAWRENCE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,44000.0,62.9
WHEAT,YEAR,2018,05,ARKANSAS,077,LEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,154000.0,39.5
WHEAT,YEAR,2018,05,ARKANSAS,093,MISSISSIPPI,30,NORTHEAST,TOTAL,SURVEY,COUNTY,780000.0,60.5
WHEAT,YEAR,2018,05,ARKANSAS,095,MONROE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,289000.0,59.0
WHEAT,YEAR,2018,05,ARKANSAS,107,PHILLIPS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,445000.0,59.3
WHEAT,YEAR,2018,05,ARKANSAS,111,POINSETT,30,NORTHEAST,TOTAL,SURVEY,COUNTY,302000.0,62.9
WHEAT,YEAR,2018,05,ARKANSAS,117,PRAIRIE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,21000.0,52.5
WHEAT,YEAR,2018,06,CALIFORNIA,011,COLUSA,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,226000.0,70.6
WHEAT,YEAR,2018,06,CALIFORNIA,019,FRESNO,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,725000.0,51.8
WHEAT,YEAR,2018,06,CALIFORNIA,029,KERN,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,450000.0,75.0
WHEAT,YEAR,2018,06,CALIFORNIA,031,KINGS,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,870000.0,85.3
WHEAT,YEAR,2018,06,CALIFORNIA,035,LASSEN,30,NORTHEAST,TOTAL,SURVEY,COUNTY,108000.0,90.0
WHEAT,YEAR,2018,06,CALIFORNIA,039,MADERA,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,40000.0,80.0
WHEAT,YEAR,2018,06,CALIFORNIA,047,MERCED,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,600000.0,85.7
WHEAT,YEAR,2018,06,CALIFORNIA,067,SACRAMENTO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,456000.0,82.9
WHEAT,YEAR,2018,06,CALIFORNIA,077,SAN JOAQUIN,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,420000.0,84.0
WHEAT,YEAR,2018,06,CALIFORNIA,095,SOLANO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,528000.0,72.3
WHEAT,YEAR,2018,06,CALIFORNIA,099,STANISLAUS,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,143000.0,84.1
WHEAT,YEAR,2018,06,CALIFORNIA,101,SUTTER,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,263000.0,84.8
WHEAT,YEAR,2018,06,CALIFORNIA,107,TULARE,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,780000.0,71.6
WHEAT,YEAR,2018,06,CALIFORNIA,113,YOLO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,1020000.0,77.9
WHEAT,YEAR,2018,08,COLORADO,001,ADAMS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3435000.0,26.8
WHEAT,YEAR,2018,08,COLORADO,005,ARAPAHOE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,550000.0,19.4
WHEAT,YEAR,2018,08,COLORADO,011,BENT,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,539000.0,68.2
WHEAT,YEAR,2018,08,COLORADO,017,CHEYENNE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,4710000.0,29.1
WHEAT,YEAR,2018,08,COLORADO,033,DOLORES,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,65000.0,6.1
WHEAT,YEAR,2018,08,COLORADO,039,ELBERT,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,572000.0,23.8
WHEAT,YEAR,2018,08,COLORADO,061,KIOWA,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,5825000.0,36.4
WHEAT,YEAR,2018,08,COLORADO,063,KIT CARSON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,8440000.0,36.1
WHEAT,YEAR,2018,08,COLORADO,069,LARIMER,20,NORTHEAST,TOTAL,SURVEY,COUNTY,80000.0,29.6
WHEAT,YEAR,2018,08,COLORADO,073,LINCOLN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2938000.0,24.3
WHEAT,YEAR,2018,08,COLORADO,077,MESA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,192000.0,120.0
WHEAT,YEAR,2018,08,COLORADO,083,MONTEZUMA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,31500.0,9.8
WHEAT,YEAR,2018,08,COLORADO,087,MORGAN,20,NORTHEAST,TOTAL,SURVEY,COUNTY,1473000.0,35.1
WHEAT,YEAR,2018,08,COLORADO,099,PROWERS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,6597000.0,51.1
WHEAT,YEAR,2018,08,COLORADO,121,WASHINGTON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,8929000.0,36.1
WHEAT,YEAR,2018,08,COLORADO,123,WELD,20,NORTHEAST,TOTAL,SURVEY,COUNTY,3850000.0,38.9
WHEAT,YEAR,2018,16,IDAHO,001,ADA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,304000.0,132.2
WHEAT,YEAR,2018,16,IDAHO,009,BENEWAH,10,NORTH,TOTAL,SURVEY,COUNTY,2120000.0,83.1
WHEAT,YEAR,2018,16,IDAHO,011,BINGHAM,90,EAST,TOTAL,SURVEY,COUNTY,8500000.0,119.9
WHEAT,YEAR,2018,16,IDAHO,019,BONNEVILLE,90,EAST,TOTAL,SURVEY,COUNTY,993000.0,71.4
WHEAT,YEAR,2018,16,IDAHO,021,BOUNDARY,10,NORTH,TOTAL,SURVEY,COUNTY,805000.0,84.7
WHEAT,YEAR,2018,16,IDAHO,027,CANYON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,2133000.0,125.5
WHEAT,YEAR,2018,16,IDAHO,029,CARIBOU,90,EAST,TOTAL,SURVEY,COUNTY,1140000.0,63.7
WHEAT,YEAR,2018,16,IDAHO,031,CASSIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,3680000.0,90.4
WHEAT,YEAR,2018,16,IDAHO,045,GEM,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,161000.0,107.3
WHEAT,YEAR,2018,16,IDAHO,049,IDAHO,10,NORTH,TOTAL,SURVEY,COUNTY,5600000.0,86.2
WHEAT,YEAR,2018,16,IDAHO,053,JEROME,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,950000.0,139.7
WHEAT,YEAR,2018,16,IDAHO,055,KOOTENAI,10,NORTH,TOTAL,SURVEY,COUNTY,555000.0,65.3
WHEAT,YEAR,2018,16,IDAHO,061,LEWIS,10,NORTH,TOTAL,SURVEY,COUNTY,4805000.0,78.1
WHEAT,YEAR,2018,16,IDAHO,063,LINCOLN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,319000.0,122.7
WHEAT,YEAR,2018,16,IDAHO,067,MINIDOKA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,755000.0,118.0
WHEAT,YEAR,2018,16,IDAHO,073,OWYHEE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,675000.0,116.4
WHEAT,YEAR,2018,16,IDAHO,075,PAYETTE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,247000.0,130.0
WHEAT,YEAR,2018,16,IDAHO,077,POWER,90,EAST,TOTAL,SURVEY,COUNTY,4605000.0,78.7
WHEAT,YEAR,2018,17,ILLINOIS,001,ADAMS,30,WEST,TOTAL,SURVEY,COUNTY,193000.0,58.5
WHEAT,YEAR,2018,17,ILLINOIS,007,BOONE,20,NORTHEAST,TOTAL,SURVEY,COUNTY,109000.0,79.6
WHEAT,YEAR,2018,17,ILLINOIS,011,BUREAU,10,NORTHWEST,TOTAL,SURVEY,COUNTY,131000.0,72.8
WHEAT,YEAR,2018,17,ILLINOIS,013,CALHOUN,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,86600.0,48.7
WHEAT,YEAR,2018,17,ILLINOIS,015,CARROLL,10,NORTHWEST,TOTAL,SURVEY,COUNTY,89400.0,71.5
WHEAT,YEAR,2018,17,ILLINOIS,017,CASS,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,67700.0,62.1
WHEAT,YEAR,2018,17,ILLINOIS,019,CHAMPAIGN,50,EAST,TOTAL,SURVEY,COUNTY,208000.0,79.1
WHEAT,YEAR,2018,17,ILLINOIS,023,CLARK,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,291000.0,74.8
WHEAT,YEAR,2018,17,ILLINOIS,025,CLAY,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,1140000.0,68.3
WHEAT,YEAR,2018,17,ILLINOIS,027,CLINTON,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,2359000.0,77.3
WHEAT,YEAR,2018,17,ILLINOIS,029,COLES,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,73700.0,67.6
WHEAT,YEAR,2018,17,ILLINOIS,033,CRAWFORD,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,398000.0,65.8
WHEAT,YEAR,2018,17,ILLINOIS,035,CUMBERLAND,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,109000.0,76.2
WHEAT,YEAR,2018,17,ILLINOIS,037,DE KALB,20,NORTHEAST,TOTAL,SURVEY,COUNTY,324000.0,81.0
